SrNo.,SchemeId,LocationId,District,Taluka,Name of Schemes,Region,Type,OSL,FRL,PWL,Design Storage in MCM,,,Present Storage in MCM,,,PercentageFilling %,RF,CRF,Type ofWarning,InflowinCusecs,OutflowRiverinCusecs,outflowCanalinCusecs
123,149,123,Rajkot,Dhoraji,Bhadar - II,Sau,G,45.44,53.1,51.65,49.00,41.85,7.15,36.87,29.72,7.15,75.24%,35,55,WARNING,200,0,0
114,148,114,Rajkot,Gondal,Bhadar,Sau,G,97.54,107.9,104.45,188.14,187.91,0.23,72.50,72.27,0.23,38.54%,8,69,NIL,1632,0,0
119,179,119,Rajkot,Gondal,Kabir-Sarovar,Sau,UG,28.04,32.45,28.2,6.49,6.21,0.28,0.36,0.08,0.28,5.55%,0,40,NIL,0,0,0
118,167,118,Rajkot,Gondal,Motisar,Sau,G,138.5,143,140,2.58,2.35,0.23,0.62,0.39,0.23,24.03%,0,50,NIL,0,0,0
113,156,113,Rajkot,Gondal,Veri,Sau,G,139.19,142.04,139.42,4.59,4.59,0.00,0.07,0.07,0.00,1.53%,0,50,NIL,0,0,0
122,159,122,Rajkot,Jamkandorna,Phophal - I,Sau,UG,73.98,81.75,77.08,51.83,48.83,3.00,12.62,9.62,3.00,24.35%,3,95,NIL,0,0,0
61,174,61,Rajkot,Jasdan,Ghelo - S,Sau,UG,127.25,135.1,133.38,6.06,5.89,0.17,3.63,3.46,0.17,59.90%,10,100,NIL,834,0,0
109,177,109,Rajkot,Jasdan,Ishwaria,Sau,UG,151.5,157.3,153.85,5.25,4.85,0.40,1.53,1.13,0.40,29.14%,0,90,NIL,0,0,0
110,157,110,Rajkot,Jasdan,Karnuki,Sau,G,159,164.5,161.5,8.54,8.31,0.23,1.96,1.73,0.23,22.95%,50,110,NIL,1400,0,0
120,165,120,Rajkot,Jetpur,Chhaparwadi-II,Sau,G,90.76,98.38,90.1,16.62,15.27,1.35,1.00,0.00,1.00,6.02%,25,25,NIL,70,0,0
117,169,117,Rajkot,Jetpur,Survo,Sau,G,92.15,99.85,96.2,13.90,13.66,0.24,3.54,3.30,0.24,25.47%,15,55,NIL,0,0,0
111,173,111,Rajkot,Kotada sangani,Gondali,Sau,UG,36.58,45.8,37.95,10.11,9.97,0.14,0.38,0.24,0.14,3.76%,0,0,NIL,0,0,0
108,155,108,Rajkot,Kotada sangani,Karmal,Sau,G,165,169,164.5,12.70,10.30,2.40,1.86,0.00,1.86,14.65%,0,25,NIL,0,0,0
112,175,112,Rajkot,Kotada sangani,Vachhapari,Sau,UG,38.4,43.89,39.59,6.12,5.58,0.54,1.14,0.60,0.54,18.63%,0,65,NIL,0,0,0
165,161,165,Rajkot,Lodhika,Nyari - I,Sau,G,96.85,104.5,102.25,35.36,33.62,1.74,17.81,16.07,1.74,50.37%,3,15,NIL,0,0,0
171,151,171,Rajkot,Paddhari,Aji-III,Sau,G,45,53.15,47.94,49.75,46.13,3.62,9.63,6.01,3.62,19.36%,15,25,NIL,0,0,0
167,170,167,Rajkot,Paddhari,Dondi,Sau,G,101,103.72,100.1,3.80,2.91,0.89,0.46,0.00,0.46,12.11%,20,60,NIL,0,0,0
172,168,172,Rajkot,Paddhari,Khodapipar,Sau,G,52.87,55.27,48.42,3.00,2.33,0.67,0.00,0.00,0.00,0.00%,70,120,NIL,0,0,0
166,154,166,Rajkot,Paddhari,Nyari-II,Sau,G,82.2,88.5,86.95,12.25,11.52,0.73,7.31,6.58,0.73,59.67%,25,70,NIL,100,0,0
170,163,170,Rajkot,Rajkot,Aji - II,Sau,G,64.6,73.76,72.5,22.09,20.76,1.33,16.19,14.86,1.33,73.29%,0,30,WARNING,340,0,340
168,160,168,Rajkot,Rajkot,Aji-I,Sau,UG,138.68,147.52,145.91,26.43,25.99,0.44,17.20,16.76,0.44,65.08%,30,80,NIL,130,0,0
169,162,169,Rajkot,Rajkot,Lalpari,Sau,UG,132.89,137.46,136.1,5.11,5.11,0.00,2.73,2.73,0.00,53.42%,115,115,NIL,130,0,0
178,176,178,Rajkot,Rajkot,Phadangbeti,Sau,UG,185.67,189.25,187.4,5.89,5.37,0.52,2.27,1.75,0.52,38.54%,60,130,NIL,600,0,0
125,152,125,Rajkot,Upleta,Moj,Sau,G,59.14,72.54,68.09,36.69,36.69,0.00,10.38,10.38,0.00,28.29%,25,50,NIL,0,0,0
124,171,124,Rajkot,Upleta,Sodvadar,Sau,UG,69.65,76.7,71.4,4.84,4.58,0.26,0.54,0.28,0.26,11.16%,0,0,NIL,0,0,0
129,153,129,Rajkot,Upleta,Venu-II,Sau,G,49,55,48.73,22.58,18.80,3.78,3.47,0.00,3.47,15.37%,19,41,NIL,0,0,0
54,180,54,Rajkot,Vinchhiya,Dhari,Sau,UG,44.5,49.07,48,3.01,2.52,0.49,2.16,1.67,0.49,71.76%,10,185,WARNING,690,0,0
62,181,62,Rajkot,Vinchhiya,Malgadh,Sau,UG,153.67,159.37,158.1,2.64,2.53,0.11,1.51,1.40,0.11,57.20%,10,160,NIL,400,0,0
33,28,33,Sabarkantha,Himatnagar,Guhai,NG,G,164.75,173,166.65,68.75,61.22,7.53,13.40,5.87,7.53,19.49%,36,51,NIL,0,0,0
31,197,31,Sabarkantha,Khedbrahma,Khedva,NG,G,253.6,259.7,252.55,7.63,6.68,0.95,1.53,0.58,0.95,20.05%,8,19,NIL,0,0,0
36,201,36,Sabarkantha,Talod,Gorathiya,NG,G,105.25,110.43,105,4.15,3.25,0.90,0.81,0.00,0.81,19.52%,18,51,NIL,0,0,0
37,32,37,Sabarkantha,Talod,Javanpura,NG,G,86.43,91,86.43,2.50,2.35,0.15,0.15,0.00,0.15,6.00%,10,59,NIL,0,0,0
30,33,30,Sabarkantha,Vijaynagar,Harnav-II,NG,G,317.5,332,324.6,21.67,19.97,1.70,7.76,6.06,1.70,35.81%,8,21,NIL,0,0,0
8,39,8,Surat,Mandvi,Lakhigam,SG,UG,67.1,74.1,70.7,4.26,4.06,0.20,1.50,1.30,0.20,35.21%,16,80,NIL,0,0,0
10,38,10,Surat,Mandvi,Ver-II,SG,G,101,115.8,103.4,31.88,31.72,0.16,1.01,0.85,0.16,3.17%,17,68,NIL,21,0,0
46,191,46,Surendranagar,Chotila,Morshal,Sau,UG,173.1,177,174.4,3.25,3.05,0.20,0.53,0.33,0.20,16.31%,35,200,NIL,0,0,0
179,193,179,Surendranagar,Chotila,Triveni Thanga,Sau,UG,202.8,208,207.05,3.23,2.95,0.28,2.18,1.90,0.28,67.49%,80,215,NIL,278,0,0
50,188,50,Surendranagar,Chuda,Vansal,Sau,UG,98,100.7,100.7,3.97,3.33,0.64,3.97,3.33,0.64,100%,85,170,HIGHALERT,3322,3322,0
186,185,186,Surendranagar,Dhrangadhra,Falku,Sau,FG,102.05,107,104.6,13.02,12.69,0.33,3.00,2.67,0.33,23.04%,70,180,NIL,206,0,0
52,183,52,Surendranagar,Muli,Nyka,Sau,G,96.04,101.8,101.5,13.71,13.36,0.35,11.78,11.43,0.35,85.92%,155,275,ALERT,2810,0,0
51,192,51,Surendranagar,Muli,Saburi,Sau,UG,123.7,129.5,129.5,4.50,3.95,0.55,4.50,3.95,0.55,100%,95,215,HIGHALERT,1747,1747,0
48,190,48,Surendranagar,Sayla,Lim-Bhogavo-I,Sau,UG,39.93,46.02,46.02,22.43,21.90,0.53,22.43,21.90,0.53,100%,210,355,HIGHALERT,2541,2541,0
47,186,47,Surendranagar,Sayla,Nimbmani,Sau,G,129.9,134.5,134.1,6.18,5.79,0.39,5.16,4.77,0.39,83.50%,160,295,ALERT,409,0,0
53,184,53,Surendranagar,Wadhwan,Dholidhaja,Sau,UG,74.37,80.47,80.47,20.39,18.69,1.70,20.39,18.69,1.70,100%,62,120,HIGHALERT,24789,22889,1900
49,187,49,Surendranagar,Wadhwan,Lim-Bhogavo-II,Sau,G,72.05,76,74.5,15.17,13.00,2.17,8.08,5.91,2.17,53.26%,110,175,NIL,3177,3177,0
4,37,4,Tapi,Songadh,Doswada,SG,UG,114.6,123.44,121.9,3.43,3.33,0.10,2.15,2.05,0.10,62.68%,2,122,NIL,0,0,0
7,36,7,Tapi,Songadh,Ukai,SG,G,78.77,105.156,95.896,7414.29,6729.90,684.39,3110.40,2426.01,684.39,41.95%,14,27,NIL,0,0,800
1,42,1,Valsad,Kaprada,Damanganga,SG,G,59.46,79.86,69.25,524.86,478.09,46.77,157.50,110.73,46.77,30.01%,18,167,NIL,1678,445,0
,,,,,,,,,,,,,,,,,,,,ALERT,,,
,,,,,,,,,,,15804.28,14598.77,1205.50,6392.74,5224.48,1168.26,,,,,,,
